shap_sample_idx,cluster,pca_x,pca_y
52884,1,8.505797,0.3718211
182223,4,-4.164737,3.4149692
38142,4,-4.4082813,3.7982695
44457,0,-2.9401143,-7.0200515
143183,0,-2.9133606,-4.4096994
161995,1,8.907053,1.1232585
100662,0,-3.7204366,-8.511049
32723,4,-5.0675983,3.6416554
176857,2,-4.6544127,2.4740977
27024,0,-3.2663133,-7.6818943
10809,1,8.653811,1.2109911
181792,0,-3.5984018,-8.558585
88330,1,8.56962,0.2979847
41659,1,8.290466,0.0129642105
16159,4,-4.478628,3.4758542
183873,0,-3.3618946,-7.525839
148007,4,-4.297259,3.5967133
168796,1,8.2588,1.3841479
144304,4,-4.3309956,4.1001477
41995,2,-4.4459176,2.4923334
44513,0,-3.6441982,-8.896498
162503,2,-3.6668792,2.3370507
19940,4,-4.593194,4.2855067
14108,1,8.673318,1.118086
191705,4,-4.209339,3.6386952
159994,1,8.856228,1.4003342
135949,0,-3.1253479,-6.436286
85342,4,-4.1287084,3.6359177
111583,4,-4.371737,3.6382568
12866,4,-4.5932884,3.9675946
149850,2,-4.3247952,3.2087622
45687,3,-2.1240532,-3.2228403
165338,2,-4.364033,2.7843397
50391,1,8.817314,0.7218505
152594,1,8.534452,1.6830626
19648,2,-4.3552027,2.5961342
100661,0,-3.320032,-7.736147
172206,1,8.092018,0.3277626
149317,2,-4.4409604,3.1387742
115420,1,8.65579,1.2053794
168079,4,-4.4738994,3.9709997
29739,2,-4.572779,3.1027493
98041,0,-3.5829687,-8.788469
183824,0,-3.696362,-6.933128
27901,2,-4.5814176,2.5360098
104541,4,-4.583566,4.2084394
177896,4,-4.538014,4.1117697
31875,4,-4.6141157,4.247491
25023,3,-3.017872,-3.4875188
78846,1,7.9855523,0.2102046
75324,2,-3.637887,2.3011315
31879,1,8.453404,1.3382957
108337,0,-3.4293602,-7.737568
161378,4,-4.3831687,3.8975646
12081,1,6.4335165,-1.8389783
51660,1,5.4387484,-5.2311482
88296,0,-3.264801,-8.468299
171752,4,-4.2263784,3.9652052
84435,1,8.786014,1.0281527
20383,1,8.595947,0.75616086
159173,1,8.474446,1.0334679
42681,1,8.420636,-0.33149102
50814,1,8.54673,1.3687577
14358,1,8.5191555,0.32443333
47140,4,-4.4823856,3.8173487
187208,0,-3.8632298,-8.274181
17189,1,6.200028,-3.0990577
48954,1,8.474753,0.765157
80530,3,-2.7784877,-1.1673379
12183,2,-4.522427,2.7049785
77262,4,-4.4569817,3.8886094
75474,4,-4.401316,3.919115
30658,4,-4.012356,3.6571245
8861,1,8.78694,1.0898468
10543,1,8.47051,1.0838779
107110,4,-4.3075504,3.4412894
149585,1,8.709589,1.1461917
101138,0,-3.3908973,-7.301461
87267,2,-4.356627,2.5536153
80514,1,8.36086,0.59833133
31729,1,8.67767,1.2208598
27739,0,-3.1114647,-7.711531
191065,4,-4.526499,4.1346383
79406,2,-4.1853456,2.6533961
11152,1,8.69254,0.39668322
164816,4,-4.7000585,4.208675
146426,4,-4.289686,4.0094223
149919,2,-4.211928,3.0504122
19670,1,8.762538,1.1292061
110069,1,8.8167,1.0082645
83721,4,-4.499979,4.237574
159785,1,8.850083,1.1190666
85910,3,-2.8352637,-1.2622945
32984,4,-4.473298,3.7734118
92330,0,-3.4403589,-9.037165
181477,0,-3.660464,-8.485272
61673,4,-4.167341,3.7463434
164542,4,-3.984988,3.661946
2127,4,-4.5223746,3.9756253
31691,1,8.921855,1.1650028
38033,1,8.153047,-0.051083677
18259,1,8.5892315,0.0950975
90601,1,9.031853,0.8947979
109890,0,-3.2035728,-7.149018
9412,3,-2.450727,-2.7604709
70478,4,-4.334855,3.9829326
104698,2,-4.355273,2.931846
79339,1,8.425172,1.3048979
190016,1,5.4612436,-4.601585
7388,1,8.575546,1.2272615
88198,1,8.439224,0.23224425
169603,3,-2.8537266,-2.64565
117009,4,-4.148491,3.9602425
178198,3,-2.8940208,-1.9450747
162561,1,8.457566,0.41319028
35802,0,-3.6735644,-8.600608
149588,4,-4.35233,3.851497
167850,1,8.554123,0.92157257
166563,2,-4.454342,2.552151
94300,1,8.282165,0.20705071
178722,3,-2.7639847,-3.2946038
124897,4,-4.3910184,3.6538045
16059,3,-2.9313884,-3.5587199
108341,0,-3.4431033,-7.3973403
45310,0,-3.0571198,-8.190238
18015,1,8.814051,1.082193
39134,1,7.8899746,0.1865781
191075,1,8.721903,1.0967443
40305,4,-4.4194584,4.005913
13417,1,8.821771,0.5284491
12823,1,8.669219,0.57269937
35370,1,8.650548,1.4099946
30709,4,-4.4143524,4.2414393
82267,4,-4.3058963,4.1516094
26412,1,8.582227,1.4263735
23248,3,-2.8339543,-3.8441198
86411,3,-2.7669206,-3.129497
159718,4,-4.1897984,3.8996732
148437,1,8.259023,1.2277766
43134,2,-4.446777,3.0598
159113,1,8.585905,1.14394
32714,0,-3.025453,-8.270656
167685,2,-4.541791,2.4299939
113612,0,-3.4763794,-7.111208
48855,4,-4.617991,4.04325
181334,1,8.78603,1.172604
49015,4,-4.383934,4.127869
12164,2,-4.543798,2.7832756
20078,4,-4.4865847,3.763439
39452,4,-4.5335407,4.072715
44859,0,-3.7290914,-8.550877
108985,0,-3.720933,-8.627991
21959,4,-4.563125,3.6787486
110670,4,-4.441539,3.9117756
16203,1,8.632474,1.0141667
78138,1,8.37723,1.2631733
166032,1,8.41544,1.4236926
91941,1,8.654207,1.460607
13167,4,-4.5450234,4.0501223
153842,1,8.645543,1.2316972
84532,4,-4.2843175,3.8254733
168960,4,-4.448676,3.930223
82773,3,-2.813534,-1.6735559
37918,2,-4.4032683,2.429261
152251,1,8.850189,1.0948342
189443,4,-4.6412115,3.8307328
180593,2,-4.2704725,2.464762
150138,2,-5.027085,2.9901912
10731,4,-4.2728705,3.8167949
167785,1,8.366046,0.9405997
161921,1,8.975443,1.2116283
175105,1,5.836266,-4.602177
8275,1,8.476236,1.4614718
77122,3,-2.8290663,-2.7504485
178824,3,-2.8558521,-2.5931046
131536,0,-3.9228456,-6.6644573
91339,1,7.643668,-0.20787917
90936,1,8.954078,0.81328714
50082,1,8.12548,-0.043486297
14027,1,8.870878,1.0655991
176843,4,-4.47283,3.7922387
79922,1,8.178638,0.5356357
97223,0,-2.9775827,-8.434838
159141,1,8.872377,1.0708871
80830,2,-4.4866652,2.79836
159148,1,8.696593,0.690646
80807,1,8.143155,-0.040137034
181213,0,-3.664626,-8.446104
11847,2,-4.4102774,2.6540272
37989,1,8.817636,1.2127934
26866,0,-3.2517798,-7.604127
167231,4,-4.4507523,3.8695712
180451,0,-3.7933323,-8.248662
157145,4,-4.365415,3.534355
17303,1,5.2582107,-5.458035
109787,0,-3.3446639,-7.4592257
99252,4,-4.2184825,3.9438636
33787,2,-4.660621,3.1368506
158779,2,-4.258254,2.5533333
166493,1,8.44792,0.7986935
181890,4,-4.41789,4.017489
27027,0,-3.4558194,-7.4219146
179684,4,-5.2827744,3.869914
23060,4,-4.498899,4.1284943
81997,4,-4.3315787,3.9474523
60381,0,-3.0381627,-6.324745
150694,4,-4.3307867,4.1101084
38934,0,-3.6005955,-8.796052
90661,4,-4.550914,3.8387902
96204,4,-4.657505,3.8334248
27008,0,-3.7868712,-8.66717
115312,3,-2.833564,-2.7846522
176030,4,-4.4916306,3.9361687
7370,1,8.712415,1.2073485
191433,2,-4.4639006,3.1301122
98165,1,8.593806,-0.17952856
42637,0,-3.2144134,-7.292757
19125,1,8.87956,0.85564256
144693,2,-4.32501,2.262414
19197,2,-4.529054,2.7991369
81095,1,7.94781,0.088633746
7400,1,8.558343,1.1403875
122384,4,-4.17202,3.589468
37662,1,5.449653,-5.257051
3901,1,8.701658,0.942631
79722,1,8.153347,0.33099234
8576,1,8.7896185,1.2462445
144550,1,8.487333,1.5356393
17317,1,5.084111,-5.319461
97655,0,-3.5686722,-8.508363
104628,4,-4.9181147,3.3377717
30600,1,8.85993,1.1967521
8686,4,-4.3683534,3.851215
23680,2,-4.464858,3.1193306
14763,4,-4.4624724,3.6012943
69000,0,-2.9631345,-6.6611295
24116,2,-4.619883,3.2273903
147778,4,-3.6033952,3.3112252
100747,0,-3.726371,-8.19045
99714,0,-3.0920448,-7.1503158
97185,0,-3.6250093,-8.830113
178094,4,-4.488348,4.222308
112062,0,-3.2831287,-7.7518864
187036,1,8.358048,-0.20256934
85814,4,-4.420603,3.7383578
155333,2,-4.386738,2.1645455
92152,1,8.588667,1.3537241
15603,2,-4.396324,2.980723
12443,2,-4.7294817,2.6118498
156055,1,8.540043,0.9168582
9473,3,-2.7220144,-1.7336414
42648,0,-3.1030943,-6.9956875
161470,4,-4.19048,3.6476066
185089,4,-4.403679,3.9624002
18343,3,-3.1568503,-1.2536794
97946,0,-2.9457169,-7.163475
126907,3,-2.8168855,-3.0975888
147503,1,8.297775,-0.11817985
16966,3,-3.0774677,-3.6798072
119935,3,-2.7921078,-3.585174
160138,1,8.636379,1.4935043
89081,1,8.712034,1.0522629
91875,1,8.452665,0.21649054
96735,0,-3.5702212,-8.644514
183002,0,-3.640515,-8.582327
60442,0,-3.966635,-6.877484
41518,2,-4.380677,2.6436296
186979,4,-4.395198,3.9215417
100602,0,-3.3712964,-7.7199845
191151,4,-4.1043715,3.457652
18013,3,-3.197994,-4.7182746
94460,1,5.4153104,-3.8424995
158783,4,-4.3952055,4.005323
155665,1,8.74935,1.2465471
162800,1,8.884747,0.6408365
124222,3,-2.9377477,-4.431199
47911,3,-2.3685606,-3.0812795
29311,2,-4.271629,2.4339457
15297,3,-2.6639738,-3.6832578
160132,4,-4.342922,4.0254474
78907,1,8.751345,1.3823956
37724,4,-4.467626,3.8905284
14030,1,7.368062,-1.1585495
92415,1,8.143855,0.07827122
55481,4,-4.342615,3.603566
138069,4,-4.0916667,4.104912
184776,4,-4.507,3.385543
71809,3,-2.1301692,-4.121687
15004,2,-4.593357,3.1553447
6240,4,-4.158698,3.7303336
103834,4,-4.475195,4.1766157
153932,1,8.5608015,1.6658925
20219,2,-4.456784,2.7073483
24388,1,8.294969,0.23480754
47145,4,-4.4941025,3.8036113
156010,4,-4.396172,3.8415372
167987,2,-4.606415,2.8893433
96659,3,-2.958096,-3.6084895
40134,0,-3.5876684,-8.918016
141116,2,-4.2372985,2.4926677
106342,4,-4.1033783,3.2161713
24843,1,8.521013,1.2303739
19,2,-4.2571335,2.6775546
2962,1,9.105833,0.94211584
50081,3,-2.4292996,-2.9694557
32951,4,-4.4614863,3.8153262
39197,1,8.758831,1.3647536
38014,1,8.572795,0.835321
86992,4,-4.460542,3.740842
58089,3,-2.797434,-2.5953753
22085,4,-4.5272818,3.727445
159528,4,-4.135949,3.9315681
180401,0,-3.7030234,-6.962714
87309,1,8.852025,0.8903435
40748,4,-4.511685,4.037677
10490,1,8.427279,0.50820106
161141,1,8.700112,1.0012829
97213,0,-3.561504,-9.042156
167465,4,-4.233266,3.6209104
82019,2,-4.3850417,2.4953456
184877,1,8.4626045,1.3611253
20242,1,8.59223,1.3781545
85946,3,-2.849333,-1.111313
183111,3,-2.3217227,-3.7910423
97129,0,-3.7201316,-8.972633
75040,1,8.123967,-0.19816308
16311,1,8.677568,0.9950822
13014,4,-4.4404097,4.001508
154735,4,-4.2390456,4.059384
172019,4,-4.428684,4.4369655
49926,1,8.185614,-0.025350552
38737,0,-3.794665,-8.589441
107684,1,8.511897,-0.2633137
21923,1,8.656995,0.34727722
20589,4,-4.5078225,3.4894261
147417,4,-4.367931,4.144906
107842,0,-3.7241528,-8.8486805
103418,4,-4.3802595,3.7559369
108277,2,-4.3242073,2.5996845
181697,0,-2.7844243,-7.3387446
121611,4,-4.5780864,3.7094095
87206,0,-3.3080819,-8.334789
28883,1,8.544824,1.1780039
108462,1,8.958131,0.9062038
90657,1,8.788189,0.7819141
32397,4,-4.486729,4.0891886
96615,2,-4.426219,2.5798593
161289,1,8.79508,1.1504359
180242,4,-4.483788,3.9860537
37403,0,-3.604043,-6.972214
117104,4,-4.2677746,3.9914908
82092,4,-4.2822485,4.1743674
107037,2,-4.758157,3.1847892
97160,0,-3.4268086,-8.798072
73313,4,-4.267102,3.5184944
38060,4,-4.5850983,4.0416126
168524,2,-4.3985457,2.496552
21567,2,-4.37225,3.2309875
168306,1,8.476414,1.040711
102732,4,-4.278445,4.213238
188889,2,-4.3800197,3.0080936
41415,1,8.1490555,-0.05547267
111379,2,-3.5846853,2.2498534
176620,4,-4.4070015,3.9702096
115846,0,-3.61813,-7.150439
158804,1,8.839257,1.163277
76895,2,-4.2684045,2.2294505
165927,1,8.164299,0.84442174
60733,4,-4.0852714,3.800852
14094,1,8.5834255,1.1365306
91543,1,8.702556,0.9159589
101272,1,8.331708,0.21972448
34014,1,8.989944,1.0599738
35581,1,8.1476145,0.20117737
153943,1,8.568598,1.7766467
178031,4,-4.6465855,4.1942644
4829,3,-2.5229774,-1.0806893
8315,1,8.608088,1.2289906
8879,1,8.351542,0.9125912
29052,1,8.8060255,1.169228
166162,2,-4.352755,2.9222863
174007,2,-4.209619,3.2939134
99547,0,-3.3226702,-7.862006
162194,1,8.716,0.84342694
80993,1,8.471941,0.42380792
77517,4,-4.243092,3.9095378
42725,4,-4.2818184,3.6373446
9800,3,-3.031177,-3.6611474
146387,2,-4.2245884,2.9796455
102844,1,6.5363297,-3.1217837
98230,1,8.238729,0.04493463
60190,0,-3.3795595,-6.5859976
38954,4,-4.35536,3.8861794
86055,1,8.815778,1.080328
20076,4,-4.577454,3.8769584
24392,1,8.518764,1.0726948
107132,2,-4.393603,2.3898995
60434,0,-4.0115175,-6.709239
14721,2,-4.2077246,2.8215103
185552,0,-3.3947167,-8.49083
156548,2,-4.477638,2.9284904
128165,4,-4.181646,4.03958
106584,3,-3.059112,-4.5639358
50335,2,-4.16775,2.2485676
189713,4,-4.1440277,3.6349833
85864,2,-4.581038,2.424769
27423,0,-3.7439485,-8.541461
119346,2,-4.536241,3.3205416
83062,1,8.849205,0.30454618
160313,1,8.257215,-0.13442487
165456,1,8.542787,0.21204711
154496,1,8.596413,0.50399745
173873,4,-4.757408,4.1742826
12802,1,8.65087,0.28331858
183636,4,-4.289209,3.7554054
103404,3,-2.88302,-3.4903991
41347,1,8.471116,-0.0739444
34322,4,-4.5089216,4.004967
163692,1,8.6035,0.26452753
10253,4,-4.4254017,3.8770382
177180,3,-2.8944042,-4.129706
39447,4,-4.6120305,4.088807
82505,4,-5.1934586,3.9548764
105556,2,-4.3202147,2.9869807
176896,4,-4.639708,4.12125
9832,4,-4.397151,3.7480478
159044,1,8.354531,-0.27984494
191437,4,-4.290761,3.965403
51481,1,5.9300876,-3.4591212
88601,2,-4.259225,2.3535295
101451,0,-3.465853,-7.1023073
153591,1,8.602713,1.7365185
167274,1,8.771043,1.1542196
26323,0,-3.6162434,-9.010302
161531,4,-4.548566,3.669755
166071,4,-4.0545225,3.7873218
161922,1,8.722352,1.2372342
88199,3,-2.651772,-1.9782265
18892,0,-3.6815422,-8.638619
141292,4,-4.3551507,3.9983475
35767,0,-3.2317083,-7.7907352
164786,3,-3.3166077,-2.4535847
79871,1,8.603737,1.1390065
13281,1,8.28551,0.088531844
166570,4,-4.4093413,4.092725
175796,4,-4.6174507,4.2091093
185487,4,-4.3589053,4.073024
178782,4,-4.4110446,3.821207
28128,2,-4.541323,2.587589
102800,3,-2.9077625,-2.3550596
144155,2,-4.067905,2.4867203
79890,4,-4.3451676,4.0306168
25936,0,-3.6156101,-8.647706
189640,1,8.7768755,1.3043183
96469,1,8.647441,1.2009591
27096,0,-3.5554054,-8.435782
187471,3,-2.587323,-3.8800468
148032,1,7.6400404,0.023069773
40666,0,-3.5694008,-8.473729
163398,4,-4.320841,4.0619316
14666,1,8.727616,-0.004017762
158767,2,-3.9378912,1.5911782
167264,1,8.798718,1.1222267
97381,4,-4.5117717,3.8081293
32248,1,5.8707294,-5.3242245
189855,4,-4.496489,4.239078
158004,4,-4.3629103,4.041034
61693,2,-4.300347,3.1060429
82433,1,8.10836,0.05343051
179364,3,-2.9563904,-3.3059697
30580,4,-4.336749,4.038132
27039,0,-3.5938275,-8.994856
174752,1,8.287464,0.30007762
86802,2,-4.6301513,3.1018822
105857,4,-4.6773915,4.1353407
160032,4,-4.396435,3.8298376
153976,3,-3.0012376,-1.8606817
24094,4,-4.529138,3.9044983
29002,0,-3.7794638,-8.639235
14413,2,-4.5159807,2.895283
84460,1,8.388383,-0.35964185
149307,1,8.394223,0.37688777
74588,1,8.474434,1.2450845
52598,1,8.520902,1.2159456
72721,2,-4.23066,2.5084758
181567,4,-4.5327353,4.2628865
175839,4,-4.559364,4.180388
10615,1,8.459833,0.99469453
45813,4,-4.4862704,3.8525522
113597,0,-3.466201,-7.5025616
13013,2,-4.708023,2.6404006
43998,0,-3.0465307,-8.400683
178843,1,8.583893,1.2175114
2968,1,8.969092,0.92862254
87968,4,-4.2723637,3.959975
183327,2,-4.480489,3.261122
153856,2,-4.3414984,2.4584115
45488,3,-2.9155612,-2.7966785
91008,1,8.388005,-0.040882196
81258,2,-4.29732,2.5934782
32846,2,-4.4772067,2.550572
189955,4,-4.5151267,4.134539
89402,1,8.225543,-0.33939004
7619,1,8.514495,1.1845413
79506,3,-2.903811,-2.0849156
111510,0,-3.7495437,-8.534251
119438,1,8.060494,0.10730685
169340,4,-4.550435,4.1469283
68108,3,-2.4286008,-2.6513112
116549,2,-4.058052,2.5377028
51401,4,-4.263597,4.1047506
109146,1,8.713927,1.0122027
21919,3,-2.8445666,-1.9043789
82109,1,8.378173,-0.07146339
104462,2,-4.588745,2.6949835
39231,4,-4.3614116,3.5091562
36601,0,-3.506424,-7.6564093
2931,2,-3.5761702,2.950433
189717,3,-2.3743036,-2.9407153
97606,1,8.681425,1.4159144
57085,4,-4.2050138,3.7434056
178777,4,-4.4063277,3.9099004
35796,0,-3.0124135,-8.188092
184830,3,-2.69327,-3.5785725
70307,1,8.614814,1.2927823
159298,1,8.570967,1.1065308
168244,3,-3.5395947,-1.14621
10765,1,8.037253,0.87099355
37036,0,-3.6482668,-8.176868
21307,0,-3.4058516,-7.511188
96613,2,-4.1090636,2.8616745
185329,1,5.6989374,-4.4285564
159163,1,8.606184,0.9413483
177854,1,8.317283,-0.2586972
98164,3,-2.8979592,-2.2420194
12057,1,8.67717,-0.21401308
148245,2,-4.173586,2.3252378
4040,1,8.263861,0.03520185
85743,1,8.258263,0.042287078
166405,4,-4.591987,4.173205
143186,0,-2.9603794,-4.346974
104820,4,-4.3704505,4.1533566
99246,4,-4.2879376,3.921855
41348,0,-3.0746286,-7.058988
149852,4,-4.220226,3.6338403
119335,3,-2.8924766,-3.3030427
27936,4,-4.63344,3.7088392
26000,1,8.349619,0.12420264
187985,0,-3.329724,-7.805815
181454,0,-3.6540759,-7.0841002
129553,0,-3.795782,-6.461084
119503,2,-4.375833,2.4236171
148243,2,-4.347845,2.2409775
7692,1,8.751565,1.1945604
176643,1,8.531615,1.116733
141100,4,-4.3974466,4.1547537
36577,0,-3.2483318,-6.8850493
60324,0,-3.303535,-6.340484
171191,4,-4.5872545,4.0242057
36708,1,8.431672,0.255445
27035,0,-3.5130043,-7.6113925
164361,1,7.8212743,-0.13488734
165600,4,-4.518138,4.270281
16912,4,-4.7033296,4.1066356
183025,0,-3.6758192,-8.517166
114962,1,8.9039545,1.1067996
11980,4,-4.5545945,4.215608
61088,2,-4.2575874,2.3375614
157495,2,-4.3752227,2.58411
168698,2,-4.6072226,2.4314184
173805,4,-4.5285835,4.188693
150903,2,-3.8149989,1.8197526
100773,0,-3.6086745,-8.460085
96564,1,8.603313,1.2152066
187678,4,-4.3417544,3.5971446
14345,0,-3.2975473,-7.188823
32246,1,5.840287,-5.215607
94808,1,8.565425,1.1381861
88513,1,8.817689,0.9322412
52758,1,8.324579,1.0697966
101918,0,-2.9792354,-7.5952525
7474,4,-4.4115915,4.0115952
28859,1,8.548975,1.2587165
135216,1,8.017642,0.012811626
1239,2,-4.335876,2.4256809
174754,3,-3.0412827,-2.3788002
109575,0,-3.4979234,-8.690623
15546,1,8.560861,0.352347
162261,4,-4.393071,3.3856413
42742,4,-4.2844267,3.7472067
190224,1,8.4019985,0.9989865
146562,4,-4.311056,3.9083583
160143,4,-4.3636937,4.060108
186073,1,8.389505,0.421658
163628,4,-4.4516397,3.8551848
27071,0,-3.5187244,-7.46916
147433,2,-4.3270245,2.615401
175390,4,-4.695544,4.135074
29100,1,8.6931715,0.2811194
26366,0,-3.5490482,-8.911878
53532,3,-2.6431348,-3.1016307
86641,4,-4.5020833,3.8615656
25174,0,-3.511421,-8.619058
5069,4,-4.293138,3.8666995
82327,1,7.810034,0.06459896
113253,1,8.655065,1.0269967
176016,4,-4.5284705,4.11133
153006,4,-4.4626617,3.890486
5748,1,8.469262,-0.08905318
91665,2,-4.289318,3.1460276
8457,4,-4.3301573,3.668353
152915,1,8.770932,1.2192088
141076,2,-4.4084864,2.6084821
12002,4,-4.695046,3.9549403
86149,2,-4.3576555,2.7688308
154718,4,-4.4759707,4.0808067
162801,3,-2.7904468,-2.695152
96919,4,-5.015287,3.6957994
88800,1,8.666571,1.3779709
14059,1,8.7148285,0.43202838
98421,0,-3.6033456,-8.462056
9887,2,-4.554895,2.7329576
4495,1,8.308656,0.37982294
100777,0,-3.3071177,-7.9461226
18381,1,8.749057,1.2832121
8674,4,-4.4005675,3.891969
93006,1,8.38941,0.13616967
89657,1,8.771554,1.0549066
88129,1,8.32576,0.19626127
28979,0,-3.6332378,-8.7996235
143110,0,-2.7477071,-4.8292627
25263,4,-4.3010817,3.113962
77534,3,-2.5746782,-2.6693666
112851,4,-4.385283,4.017016
163899,4,-4.497738,3.82475
97385,4,-4.5032883,3.8835166
98322,4,-4.4053745,4.0710797
83441,4,-3.8599923,3.6590838
31249,4,-4.3311267,3.8313706
183027,0,-3.6673439,-8.471687
174574,1,5.6228523,-4.369485
98973,1,8.657817,0.02336019
159377,1,8.858156,0.99162173
112885,1,8.682634,1.293601
86074,3,-3.0513473,-2.1774132
91679,4,-4.2832227,3.7549438
52715,2,-4.208831,2.5377731
28166,2,-4.708272,2.9482086
1512,4,-4.386187,4.168565
173371,4,-5.0650415,3.795571
97166,0,-2.9248478,-7.229674
153148,3,-2.7731895,-1.2125692
97182,0,-3.7103257,-8.937609
171161,2,-4.3469944,2.481849
120241,3,-2.7424514,-3.4131548
64251,0,-3.1983755,-6.5929666
49225,4,-4.19407,3.5176246
156265,1,8.74642,1.1301347
149607,4,-4.342404,3.9139068
27368,4,-4.5209727,4.077332
117,3,-2.6027718,-2.347116
163351,1,8.899149,1.2877059
89151,3,-2.750932,-2.8496368
94391,1,8.617692,0.8609928
136969,3,-2.2180948,-3.8202624
31675,1,8.461364,0.05637505
96254,1,8.016153,0.24170764
188948,1,5.442117,-4.592164
147012,1,8.904509,0.84499186
173041,4,-4.5089593,3.7590957
22547,1,5.9833727,-5.0147176
17196,1,5.881335,-3.0985847
180973,0,-3.5377371,-8.498299
23854,2,-4.4778295,2.4842381
187328,4,-4.3964534,4.085885
88728,1,8.54736,0.49231058
29194,1,8.574449,0.47723716
86308,4,-4.369246,4.052579
51256,1,8.50455,0.7492727
171599,4,-4.3071527,3.9379177
110090,0,-3.4055662,-7.488082
123477,3,-2.521381,-1.0988611
164411,4,-4.446231,4.1979017
20217,1,8.653365,0.647034
113553,0,-3.3913198,-7.4091463
159151,1,8.678001,0.87652713
149315,4,-4.2471924,4.1268096
13619,1,8.8050585,1.3498203
163113,1,7.747575,0.6958174
51713,1,8.3189535,-0.07007489
35264,0,-3.5431144,-8.97686
119226,4,-4.2404284,3.8955343
7739,4,-4.1017127,3.4497764
75484,4,-4.3497972,3.9407845
36235,0,-3.3482852,-8.744013
181238,0,-3.5854046,-8.414267
146440,2,-4.2026978,2.941301
33138,0,-3.1772594,-7.9918633
95985,4,-4.508993,4.093062
83732,1,8.761258,1.1884103
164552,4,-4.013799,3.5421355
53949,3,-2.9764478,-2.7748737
32320,0,-3.2439616,-8.169942
52719,1,8.129625,0.063003
152615,1,8.454931,1.7199689
116080,0,-3.3921974,-7.4638796
44010,0,-2.9088082,-7.1818805
149256,1,8.722933,1.3425758
180329,0,-3.575204,-8.741532
161425,1,8.567,0.56799877
157893,1,8.307732,0.30758116
30405,0,-3.398319,-7.3884916
161669,3,-2.6106272,-1.1662883
79987,3,-2.8298664,-1.9353205
50110,3,-3.0095391,-4.815075
175845,4,-4.6133604,4.2618003
96907,2,-5.1330414,2.8750725
35322,0,-3.3224134,-8.8022995
17590,1,6.125065,-4.2045503
15788,1,8.648962,0.45947948
174464,1,6.302764,-2.0352793
169509,2,-4.5660777,3.0716434
16964,3,-3.1956189,-4.7181044
81479,2,-4.37167,2.5411286
15882,1,8.677496,1.464802
181954,4,-4.5701427,4.135767
14054,1,8.955937,1.1437138
105553,2,-4.1648765,3.309794
98338,1,8.738206,1.3873034
149566,2,-4.2346272,2.3571632
13105,1,8.464268,-0.20947267
19209,4,-4.402041,4.1877074
30588,4,-4.3035455,4.1895533
30486,1,8.785269,1.1010333
24087,4,-4.529876,3.8346207
157996,4,-4.2585735,3.9371073
99490,0,-3.5514464,-7.210487
86620,1,6.1610985,-2.7141008
21455,4,-4.429175,4.2758403
176626,1,8.531352,1.0636567
156296,1,8.279807,-0.050617382
112286,0,-3.4716058,-7.533475
8451,4,-4.399459,3.8382077
147777,2,-3.783273,2.0851827
92223,4,-4.5757675,3.7213655
62390,1,8.613276,0.9786055
179186,0,-3.556638,-8.785646
88082,1,8.864048,0.8213441
158801,4,-4.3223314,3.886819
177881,4,-4.610977,4.0993357
176923,1,8.253676,0.24714246
150255,1,8.222747,0.12865931
8705,2,-4.4126396,2.7137363
94075,1,8.976902,1.1884598
98193,3,-2.7209373,-1.1845146
25492,2,-3.7924423,2.0860667
171695,1,8.44653,-0.2183354
9846,4,-4.4496436,3.468498
148156,1,8.530938,0.95307684
149200,1,8.432874,0.53668267
171584,2,-3.9061148,2.3530571
149708,4,-4.3653297,3.9804442
158940,4,-4.273579,3.7452865
64282,0,-3.1262984,-6.55722
